phase,essay_id,true_label,word_count,length_category,model,prompt_name,strategy,variant,prediction,timestamp
2,essay_d22e8fffec4b904a,B1,111,medium,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:27:00.222255
2,essay_d22e8fffec4b904a,B1,111,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:27:00.838492
2,essay_d22e8fffec4b904a,B1,111,medium,phi-3-mini,cot_v4,cot,v4,".

Essay A",2026-01-14T19:27:11.541642
2,essay_d22e8fffec4b904a,B1,111,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:27:12.126391
2,essay_d22e8fffec4b904a,B1,111,medium,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T19:27:14.424377
2,essay_d22e8fffec4b904a,B1,111,medium,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:27:15.191625
2,essay_d22e8fffec4b904a,B1,111,medium,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T19:27:23.529112
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:27:24.416673
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:27:30.371393
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:27:31.063942
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,minimal_v5,minimal,v5,".

Solutio",2026-01-14T19:27:38.456937
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:27:39.357277
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,minimal_v6,minimal,v6,**Solution,2026-01-14T19:27:41.136730
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:27:41.616915
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:27:43.514273
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:27:46.077386
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,rubric_v5,rubric,v5,Essay text,2026-01-14T19:27:49.414811
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:27:50.093336
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,rubric_v6,rubric,v6,".

Essay:
",2026-01-14T19:27:51.930489
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:27:52.456056
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:27:55.223363
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:27:55.944733
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:27:58.275548
2,essay_b4fd6f0cf95147d3,B1,141,medium,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:28:00.025618
2,essay_b4fd6f0cf95147d3,B1,141,medium,phi-3-mini,cot_v6,cot,v6,### Soluti,2026-01-14T19:28:03.174407
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:28:03.827260
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:28:05.515849
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,minimal_v5,minimal,v5,The essay ,2026-01-14T19:28:06.169773
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,minimal_v5,minimal,v5,".

**Solut",2026-01-14T19:28:07.843024
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:28:08.346802
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:28:10.135013
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:28:11.002355
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T19:28:20.392832
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:28:21.265326
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T19:28:31.024864
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:28:32.089088
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T19:28:40.461002
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:28:41.122176
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T19:28:57.656548
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:28:58.315231
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T19:29:17.995040
2,essay_c8a88e67a121a327,B1,225,long,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:29:21.455588
2,essay_c8a88e67a121a327,B1,225,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T19:29:56.455103
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,minimal_v4,minimal,v4,A2,2026-01-14T19:29:57.185532
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:29:58.880139
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,minimal_v5,minimal,v5,A2,2026-01-14T19:29:59.345955
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,minimal_v5,minimal,v5,B1,2026-01-14T19:30:00.869860
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:30:01.452640
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:30:03.033918
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,rubric_v4,rubric,v4,A2,2026-01-14T19:30:03.694986
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T19:30:06.566069
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:30:07.361323
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,rubric_v5,rubric,v5,Essay CEFR,2026-01-14T19:30:09.829792
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T19:30:10.497199
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,rubric_v6,rubric,v6,".

Essay E",2026-01-14T19:30:12.404173
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,cot_v4,cot,v4,A2,2026-01-14T19:30:12.918858
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:30:15.144288
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,cot_v5,cot,v5,A2,2026-01-14T19:30:15.613193
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:30:17.779894
2,essay_7301d0454b51b7b9,B1,161,medium,gpt-4o-mini,cot_v6,cot,v6,A2,2026-01-14T19:30:18.330947
2,essay_7301d0454b51b7b9,B1,161,medium,phi-3-mini,cot_v6,cot,v6,".


### So",2026-01-14T19:30:20.504803
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:30:21.044718
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:30:47.085996
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,minimal_v5,minimal,v5,B1,2026-01-14T19:30:47.693242
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:30:54.670579
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:30:55.260405
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:30:57.121106
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:30:57.576851
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,rubric_v4,rubric,v4,B2,2026-01-14T19:31:05.869789
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:31:06.710971
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,rubric_v5,rubric,v5,Essay CEFR,2026-01-14T19:31:26.743131
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:31:27.675852
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T19:31:29.746185
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:31:30.270185
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:31:32.583026
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:31:33.672039
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:31:36.002233
2,essay_10999cd87300974d,B2,193,medium,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:31:36.437969
2,essay_10999cd87300974d,B2,193,medium,phi-3-mini,cot_v6,cot,v6,## Your ta,2026-01-14T19:31:46.820616
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:31:47.833833
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:31:54.104111
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,minimal_v5,minimal,v5,B1,2026-01-14T19:31:54.847791
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T19:31:58.316840
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:31:58.845374
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:32:00.497405
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:32:00.943388
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T19:32:11.352484
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:32:12.153477
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T19:32:14.412328
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:32:14.985125
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,rubric_v6,rubric,v6,".

Evaluat",2026-01-14T19:32:26.683323
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:32:27.486622
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:32:30.117214
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:32:30.594354
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:32:41.790139
2,essay_aaa9e90b48f4fdd9,B2,183,medium,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:32:42.681192
2,essay_aaa9e90b48f4fdd9,B2,183,medium,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T19:32:56.286484
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:32:57.046364
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:33:02.996531
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:33:03.656205
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:33:08.624762
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T19:33:09.245127
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:33:10.709821
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:33:11.232584
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,rubric_v4,rubric,v4,B2,2026-01-14T19:33:19.899748
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:33:21.068837
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T19:33:24.634089
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T19:33:25.192247
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:33:27.264657
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:33:27.741717
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:33:39.855078
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T19:33:40.629603
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:33:48.344377
2,essay_294dedfa5f9db2aa,B2,149,medium,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T19:33:48.866936
2,essay_294dedfa5f9db2aa,B2,149,medium,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T19:33:58.767598
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:33:59.657089
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:34:05.902193
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,minimal_v5,minimal,v5,B1,2026-01-14T19:34:07.044124
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,minimal_v5,minimal,v5,B1,2026-01-14T19:34:08.456515
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:34:08.924566
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:34:10.345100
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:34:10.780795
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,rubric_v4,rubric,v4,B2,2026-01-14T19:34:17.811232
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:34:18.796286
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,rubric_v5,rubric,v5,Essay CEFR,2026-01-14T19:34:20.822458
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T19:34:21.531263
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T19:34:23.464534
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:34:23.912797
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:34:26.077795
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:34:26.676071
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T19:34:28.752433
2,essay_595c68f02914be6c,B2,142,medium,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:34:29.368530
2,essay_595c68f02914be6c,B2,142,medium,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T19:34:37.317948
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:34:38.219327
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,minimal_v4,minimal,v4,C1,2026-01-14T19:34:44.409324
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,minimal_v5,minimal,v5,B1,2026-01-14T19:34:47.999682
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,minimal_v5,minimal,v5,".

Essay t",2026-01-14T19:34:54.001073
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T19:34:54.679142
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,minimal_v6,minimal,v6,".

Essay:
",2026-01-14T19:34:59.487466
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:34:59.992882
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,rubric_v4,rubric,v4,B2,2026-01-14T19:35:43.330236
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:35:44.285720
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T19:36:15.842583
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:36:16.820545
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T19:36:31.711916
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:36:32.459770
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:37:06.926274
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:37:07.800814
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,cot_v5,cot,v5,".

## Your",2026-01-14T19:37:38.362233
2,essay_d04ed51bb61b7d17,B2,289,long,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:37:39.123764
2,essay_d04ed51bb61b7d17,B2,289,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T19:38:06.160219
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:38:07.181854
2,essay_60b23724db699684,B2,430,long,phi-3-mini,minimal_v4,minimal,v4,".

Documen",2026-01-14T19:38:27.017805
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,minimal_v5,minimal,v5,The essay ,2026-01-14T19:38:27.696188
2,essay_60b23724db699684,B2,430,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T19:38:42.147016
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:38:43.050342
2,essay_60b23724db699684,B2,430,long,phi-3-mini,minimal_v6,minimal,v6,".

## Your",2026-01-14T19:38:45.837394
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:38:46.647911
2,essay_60b23724db699684,B2,430,long,phi-3-mini,rubric_v4,rubric,v4,".

## Your",2026-01-14T19:39:06.823347
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:39:07.709444
2,essay_60b23724db699684,B2,430,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T19:39:35.603903
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:39:36.775469
2,essay_60b23724db699684,B2,430,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T19:40:01.049699
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:40:01.978703
2,essay_60b23724db699684,B2,430,long,phi-3-mini,cot_v4,cot,v4,B2,2026-01-14T19:40:59.647698
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:41:00.590980
2,essay_60b23724db699684,B2,430,long,phi-3-mini,cot_v5,cot,v5,".

Profici",2026-01-14T19:42:29.340795
2,essay_60b23724db699684,B2,430,long,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:42:30.663961
2,essay_60b23724db699684,B2,430,long,phi-3-mini,cot_v6,cot,v6,## Your ta,2026-01-14T19:43:36.619534
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T19:43:37.833606
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:43:46.070603
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,minimal_v5,minimal,v5,B1,2026-01-14T19:43:46.633217
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:43:53.253745
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T19:43:53.871189
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:43:55.654871
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:43:56.360252
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T19:44:01.867865
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:44:02.585327
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,rubric_v5,rubric,v5,C1,2026-01-14T19:44:05.060510
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:44:05.975854
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T19:44:25.414619
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:44:26.161255
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T19:44:56.732052
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:44:57.493998
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:45:54.315962
2,essay_0234f913dc6e5c20,B2,222,long,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:45:55.040794
2,essay_0234f913dc6e5c20,B2,222,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T19:46:10.641746
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:46:11.373671
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,minimal_v4,minimal,v4,".

Essay:
",2026-01-14T19:46:13.302773
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T19:46:13.939710
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T19:46:31.575447
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T19:46:32.236146
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T19:46:50.485119
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T19:46:51.270132
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,rubric_v4,rubric,v4,".

## Your",2026-01-14T19:49:23.122513
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T19:49:24.031738
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,rubric_v5,rubric,v5,Essay CEFR,2026-01-14T19:49:44.785456
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T19:49:45.784445
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T19:50:05.686087
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T19:50:06.346519
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T19:51:08.249059
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T19:51:09.136019
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T19:51:49.281451
2,essay_3ff4aff01af96ca1,B2,310,long,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T19:51:49.963350
2,essay_3ff4aff01af96ca1,B2,310,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T19:54:40.310167
2,essay_18bc5eb7152fd9b9,B2,215,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:54:41.509526
2,essay_18bc5eb7152fd9b9,B2,215,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T19:54:43.797021
