phase,essay_id,true_label,word_count,length_category,model,prompt_name,strategy,variant,prediction,timestamp
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:58:05.219215
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:58:05.880249
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:58:17.749098
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:58:18.260346
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:58:42.254270
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:58:43.115708
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T12:59:05.039087
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:59:05.897689
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T12:59:33.893701
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T12:59:34.666136
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T12:59:36.333922
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T12:59:37.020124
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T12:59:38.572129
1,essay_02e3cd208c52eda7,B2,200,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T12:59:39.166195
1,essay_02e3cd208c52eda7,B2,200,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T12:59:40.491327
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:59:41.009685
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T12:59:42.479779
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:59:43.066041
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T12:59:44.481360
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T12:59:45.104121
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T12:59:46.400865
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T12:59:46.951429
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T12:59:57.349596
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T12:59:58.011732
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:00:09.263140
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:00:09.995186
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:00:11.986817
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:00:12.857875
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:00:14.309961
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:00:15.008482
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:00:27.267705
1,essay_2755f8782eacdcb3,C1,174,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:00:28.188731
1,essay_2755f8782eacdcb3,C1,174,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:00:29.969298
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:00:30.473684
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:00:32.005502
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:00:35.287394
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:00:36.815377
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:00:37.703515
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:00:39.147105
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:00:39.585094
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:00:49.118432
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:00:49.931282
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:00:58.564013
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:00:59.456976
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:01:13.492800
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:01:14.411026
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:01:16.024313
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:01:16.860948
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:01:18.374312
1,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:01:19.316053
1,essay_baf709494c79ae14,C1,218,long,phi-3-mini,cot_v3,cot,v3,Word choic,2026-01-14T13:01:20.622144
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:01:21.160906
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:01:22.539960
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:01:23.123457
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:01:24.548404
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:01:25.157038
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:01:26.438017
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:01:26.895428
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:01:28.766305
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:01:29.354877
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:01:46.442225
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:01:47.283838
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:02:01.546124
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:02:02.150707
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:02:03.604448
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:02:04.309796
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:02:05.807461
1,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:02:06.495920
1,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:02:07.799814
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:02:08.263399
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:02:09.641563
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:02:10.519361
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:02:24.642839
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:02:25.242798
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:02:26.626783
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:02:27.101065
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:02:28.968611
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:02:29.566241
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:02:44.997941
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:02:46.061497
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:03:06.369821
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:03:07.453908
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:03:09.411140
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:03:10.216797
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:03:11.819405
1,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T13:03:12.569156
1,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:03:27.718695
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:03:28.451992
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:03:30.010995
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:03:30.593624
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:03:32.054521
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T13:03:32.539991
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:03:33.846231
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:03:34.380131
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:03:36.320656
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T13:03:36.943370
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T13:03:38.857657
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:03:39.519431
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:03:52.111804
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:03:52.820854
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,cot_v1,cot,v1,A2,2026-01-14T13:03:54.301759
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:03:55.168700
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:04:06.770619
1,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:04:07.872520
1,essay_ac38cfabef411421,C1,200,long,phi-3-mini,cot_v3,cot,v3,Word choic,2026-01-14T13:04:09.369112
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:04:09.785190
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:04:34.855153
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:04:35.627033
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:04:59.592759
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:05:00.204152
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:05:18.630146
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:05:19.669496
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:07:02.900881
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:07:04.057511
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T13:07:25.161078
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:07:26.027064
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:07:28.157820
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:07:28.781981
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:07:30.432282
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:07:31.164950
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:07:33.043873
1,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:07:33.699485
1,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:07:35.329348
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:07:35.952723
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:07:38.368983
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:07:38.919710
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:07:40.362572
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:07:40.965495
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:07:42.405485
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:07:42.914668
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:07:45.036999
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:07:45.678916
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:07:47.515448
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:07:48.237334
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:07:50.749581
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:07:51.512215
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:07:53.267689
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:07:53.974749
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:07:56.449144
1,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:07:57.051238
1,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:07:58.841882
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:07:59.606511
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:08:27.538507
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:08:28.500566
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:08:30.366607
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:08:31.044558
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:08:32.648848
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:08:33.295527
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:09:02.044374
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:09:03.824129
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:09:58.298550
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:09:59.216419
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:10:02.546495
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:10:03.415589
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:10:05.406154
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:10:06.018139
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:10:08.908422
1,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:10:09.722262
1,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:10:11.373126
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:10:12.010950
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:10:13.357172
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:10:13.957248
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:10:15.466954
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:10:16.001966
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:10:17.368528
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:10:17.780014
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:10:20.046027
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T13:10:20.619295
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:10:22.572537
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:10:23.214882
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:10:25.270997
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:10:25.934701
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:10:27.363720
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:10:28.088136
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:10:29.864191
1,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:10:30.549510
1,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:10:32.071348
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:10:32.695020
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:10:47.017274
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:10:47.754045
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:10:49.611478
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:10:50.310213
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:10:52.083295
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:10:52.628557
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:11:15.927775
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:11:16.736056
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:12:21.931412
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:12:22.911182
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:14:44.529650
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:14:45.445059
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:14:49.589848
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:14:50.243215
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:15:27.201284
1,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:15:28.143856
1,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:15:30.338027
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:15:31.097455
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:16:03.917572
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:16:04.695975
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:16:06.593597
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:16:07.043220
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:16:08.779027
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:16:09.165770
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:20:53.770780
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:20:55.019225
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:21:55.182977
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:21:56.142032
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:24:12.891949
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:24:14.295377
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:24:27.702605
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:24:28.307905
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:24:45.886712
1,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:24:46.854363
1,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:25:03.325706
